match_id,season,team,player,runs,balls_faced,fours,sixes,strike_rate,wickets,balls_bowled,runs_conceded,overs_display,overs_math,economy
1254058,14,rcb,HV Patel,4,3,0,0,133.33,5,25,27,4.1,4.17,6.47
1254058,14,rcb,Mohammed Siraj,0,1,0,0,0.0,0,24,22,4.0,4.0,5.5
1254058,14,rcb,YS Chahal,0,0,0,0,0.0,0,24,41,4.0,4.0,10.25
1254059,14,csk,RD Gaikwad,5,8,1,0,62.5,0,0,0,0.0,0.0,0.0
1254059,14,csk,F du Plessis,0,3,0,0,0.0,0,0,0,0.0,0.0,0.0
1254059,14,csk,MM Ali,36,24,4,2,150.0,0,19,33,3.1,3.17,10.41
1254059,14,csk,SK Raina,54,36,3,4,150.0,0,0,0,0.0,0.0,0.0
1254059,14,csk,AT Rayudu,23,15,1,2,153.33,0,0,0,0.0,0.0,0.0
1254059,14,csk,RA Jadeja,26,17,3,0,152.94,0,12,16,2.0,2.0,8.0
1254059,14,csk,MS Dhoni,0,2,0,0,0.0,0,0,0,0.0,0.0,0.0
1254059,14,csk,SM Curran,34,15,4,2,226.67,0,12,24,2.0,2.0,12.0
1254059,14,csk,DJ Bravo,0,0,0,0,0.0,1,24,28,4.0,4.0,7.0
1254059,14,csk,SN Thakur,0,0,0,0,0.0,2,22,53,3.4,3.67,14.44
1254059,14,csk,DL Chahar,0,0,0,0,0.0,0,24,36,4.0,4.0,9.0
1254059,14,dc,PP Shaw,72,38,9,3,189.47,0,0,0,0.0,0.0,0.0
1254059,14,dc,S Dhawan,85,53,10,2,160.38,0,0,0,0.0,0.0,0.0
1254059,14,dc,RR Pant,15,12,2,0,125.0,0,0,0,0.0,0.0,0.0
1254059,14,dc,MP Stoinis,14,9,3,0,155.56,0,13,26,2.1,2.17,11.98
1254059,14,dc,SO Hetmyer,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1254059,14,dc,AM Rahane,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1254059,14,dc,CR Woakes,0,0,0,0,0.0,2,18,18,3.0,3.0,6.0
1254059,14,dc,TK Curran,0,0,0,0,0.0,1,24,40,4.0,4.0,10.0
1254059,14,dc,R Ashwin,0,0,0,0,0.0,1,24,47,4.0,4.0,11.75
1254059,14,dc,A Mishra,0,0,0,0,0.0,0,18,27,3.0,3.0,9.0
1254059,14,dc,Avesh Khan,0,0,0,0,0.0,2,24,23,4.0,4.0,5.75
1254060,14,kkr,N Rana,80,56,9,4,142.86,0,0,0,0.0,0.0,0.0
1254060,14,kkr,Shubman Gill,15,13,1,1,115.38,0,0,0,0.0,0.0,0.0
1254060,14,kkr,RA Tripathi,53,29,5,2,182.76,0,0,0,0.0,0.0,0.0
1254060,14,kkr,AD Russell,5,5,1,0,100.0,1,18,32,3.0,3.0,10.67
1254060,14,kkr,EJG Morgan,2,3,0,0,66.67,0,0,0,0.0,0.0,0.0
1254060,14,kkr,KD Karthik,22,9,2,1,244.44,0,0,0,0.0,0.0,0.0
1254060,14,kkr,Shakib Al Hasan,3,5,0,0,60.0,1,24,34,4.0,4.0,8.5
1254060,14,kkr,PJ Cummins,0,0,0,0,0.0,1,24,30,4.0,4.0,7.5
1254060,14,kkr,Harbhajan Singh,0,0,0,0,0.0,0,6,8,1.0,1.0,8.0
1254060,14,kkr,CV Varun,0,0,0,0,0.0,0,24,36,4.0,4.0,9.0
1254060,14,kkr,M Prasidh Krishna,0,0,0,0,0.0,2,24,35,4.0,4.0,8.75
1254060,14,srh,WP Saha,7,6,0,1,116.67,0,0,0,0.0,0.0,0.0
1254060,14,srh,DA Warner,3,4,0,0,75.0,0,0,0,0.0,0.0,0.0
1254060,14,srh,MK Pandey,61,44,2,3,138.64,0,0,0,0.0,0.0,0.0
1254060,14,srh,JM Bairstow,55,40,5,3,137.5,0,0,0,0.0,0.0,0.0
1254060,14,srh,Mohammad Nabi,14,11,2,0,127.27,2,24,32,4.0,4.0,8.0
1254060,14,srh,V Shankar,11,7,0,1,157.14,0,6,14,1.0,1.0,14.0
1254060,14,srh,Abdul Samad,19,8,0,2,237.5,0,0,0,0.0,0.0,0.0
1254060,14,srh,Rashid Khan,0,0,0,0,0.0,2,24,24,4.0,4.0,6.0
1254060,14,srh,B Kumar,0,0,0,0,0.0,1,24,45,4.0,4.0,11.25
1254060,14,srh,Sandeep Sharma,0,0,0,0,0.0,0,18,35,3.0,3.0,11.67
1254060,14,srh,T Natarajan,0,0,0,0,0.0,1,24,37,4.0,4.0,9.25
1254061,14,pk,KL Rahul,91,49,7,5,185.71,0,0,0,0.0,0.0,0.0
1254061,14,pk,MA Agarwal,14,9,2,0,155.56,0,0,0,0.0,0.0,0.0
1254061,14,pk,CH Gayle,40,28,4,2,142.86,0,0,0,0.0,0.0,0.0
1254061,14,pk,DJ Hooda,64,27,4,6,237.04,0,0,0,0.0,0.0,0.0
1254061,14,pk,N Pooran,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0
1254061,14,pk,M Shahrukh Khan,6,4,1,0,150.0,0,0,0,0.0,0.0,0.0
1254061,14,pk,JA Richardson,0,2,0,0,0.0,1,24,55,4.0,4.0,13.75
1254061,14,pk,M Ashwin,0,0,0,0,0.0,0,25,43,4.1,4.17,10.31
1254061,14,pk,Mohammed Shami,0,0,0,0,0.0,2,24,33,4.0,4.0,8.25
1254061,14,pk,RP Meredith,0,0,0,0,0.0,1,24,49,4.0,4.0,12.25
1254061,14,pk,Arshdeep Singh,0,0,0,0,0.0,3,24,35,4.0,4.0,8.75
1254061,14,rr,BA Stokes,0,3,0,0,0.0,0,6,12,1.0,1.0,12.0
1254061,14,rr,M Vohra,12,8,1,1,150.0,0,0,0,0.0,0.0,0.0
1254061,14,rr,SV Samson,119,62,12,7,191.94,0,0,0,0.0,0.0,0.0
1254061,14,rr,JC Buttler,25,13,5,0,192.31,0,0,0,0.0,0.0,0.0
1254061,14,rr,S Dube,23,15,3,0,153.33,0,6,20,1.0,1.0,20.0
1254061,14,rr,R Parag,25,11,1,3,227.27,1,6,7,1.0,1.0,7.0
1254061,14,rr,R Tewatia,2,4,0,0,50.0,0,12,25,2.0,2.0,12.5
1254061,14,rr,CH Morris,2,4,0,0,50.0,2,24,41,4.0,4.0,10.25
1254061,14,rr,S Gopal,0,0,0,0,0.0,0,18,40,3.0,3.0,13.33
1254061,14,rr,C Sakariya,0,0,0,0,0.0,3,25,31,4.1,4.17,7.43
1254061,14,rr,Mustafizur Rahman,0,0,0,0,0.0,0,25,45,4.1,4.17,10.79
1254062,14,mi,RG Sharma,43,32,3,1,134.38,0,6,9,1.0,1.0,9.0
1254062,14,mi,Q de Kock,2,6,0,0,33.33,0,0,0,0.0,0.0,0.0
1254062,14,mi,SA Yadav,56,36,7,2,155.56,0,0,0,0.0,0.0,0.0
1254062,14,mi,Ishan Kishan,1,3,0,0,33.33,0,0,0,0.0,0.0,0.0
1254062,14,mi,HH Pandya,15,17,2,0,88.24,0,0,0,0.0,0.0,0.0
1254062,14,mi,KA Pollard,5,8,1,0,62.5,0,6,12,1.0,1.0,12.0
1254062,14,mi,KH Pandya,15,9,3,0,166.67,1,24,13,4.0,4.0,3.25
1254062,14,mi,M Jansen,0,1,0,0,0.0,0,12,17,2.0,2.0,8.5
1254062,14,mi,RD Chahar,8,7,0,0,114.29,4,24,27,4.0,4.0,6.75
1254062,14,mi,JJ Bumrah,0,1,0,0,0.0,0,25,28,4.1,4.17,6.71
1254062,14,mi,TA Boult,0,0,0,0,0.0,2,24,27,4.0,4.0,6.75
1254062,14,kkr,N Rana,57,47,6,2,121.28,0,0,0,0.0,0.0,0.0
1254062,14,kkr,Shubman Gill,33,24,5,1,137.5,0,0,0,0.0,0.0,0.0
1254062,14,kkr,RA Tripathi,5,5,0,0,100.0,0,0,0,0.0,0.0,0.0
1254062,14,kkr,EJG Morgan,7,7,1,0,100.0,0,0,0,0.0,0.0,0.0
1254062,14,kkr,Shakib Al Hasan,9,9,1,0,100.0,1,24,23,4.0,4.0,5.75
1254062,14,kkr,KD Karthik,8,11,0,0,72.73,0,0,0,0.0,0.0,0.0
1254062,14,kkr,AD Russell,9,14,1,0,64.29,5,12,15,2.0,2.0,7.5
1254062,14,kkr,PJ Cummins,0,1,0,0,0.0,2,24,24,4.0,4.0,6.0
1254062,14,kkr,Harbhajan Singh,2,2,0,0,100.0,0,12,17,2.0,2.0,8.5
1254062,14,kkr,CV Varun,0,0,0,0,0.0,1,24,27,4.0,4.0,6.75
1254062,14,kkr,M Prasidh Krishna,0,0,0,0,0.0,1,24,42,4.0,4.0,10.5
1254063,14,rcb,V Kohli,33,29,4,0,113.79,0,0,0,0.0,0.0,0.0
1254063,14,rcb,D Padikkal,11,13,2,0,84.62,0,0,0,0.0,0.0,0.0
1254063,14,rcb,Shahbaz Ahmed,14,10,0,1,140.0,3,12,7,2.0,2.0,3.5
1254063,14,rcb,GJ Maxwell,59,41,5,3,143.9,0,0,0,0.0,0.0,0.0
1254063,14,rcb,AB de Villiers,1,5,0,0,20.0,0,0,0,0.0,0.0,0.0
1254063,14,rcb,Washington Sundar,8,11,1,0,72.73,0,12,14,2.0,2.0,7.0
1254063,14,rcb,DT Christian,1,2,0,0,50.0,0,6,7,1.0,1.0,7.0
1254063,14,rcb,KA Jamieson,12,9,2,0,133.33,1,18,30,3.0,3.0,10.0
1254063,14,rcb,HV Patel,0,0,0,0,0.0,2,26,25,4.2,4.33,5.77
1254063,14,rcb,Mohammed Siraj,0,0,0,0,0.0,2,24,25,4.0,4.0,6.25
1254063,14,rcb,YS Chahal,0,0,0,0,0.0,0,24,29,4.0,4.0,7.25
1254063,14,srh,WP Saha,1,9,0,0,11.11,0,0,0,0.0,0.0,0.0
1254063,14,srh,DA Warner,54,37,7,1,145.95,0,0,0,0.0,0.0,0.0
1254063,14,srh,MK Pandey,38,39,2,2,97.44,0,0,0,0.0,0.0,0.0
1254063,14,srh,JM Bairstow,12,13,1,0,92.31,0,0,0,0.0,0.0,0.0
1254063,14,srh,Abdul Samad,0,2,0,0,0.0,0,0,0,0.0,0.0,0.0
1254063,14,srh,V Shankar,3,5,0,0,60.0,0,0,0,0.0,0.0,0.0
1254063,14,srh,JO Holder,4,4,0,0,100.0,3,24,30,4.0,4.0,7.5
1254063,14,srh,Rashid Khan,17,8,1,1,212.5,2,24,18,4.0,4.0,4.5
1254063,14,srh,B Kumar,2,2,0,0,100.0,1,24,30,4.0,4.0,7.5
1254063,14,srh,S Nadeem,0,1,0,0,0.0,1,24,36,4.0,4.0,9.0
1254063,14,srh,T Natarajan,0,0,0,0,0.0,1,24,32,4.0,4.0,8.0
1254064,14,dc,PP Shaw,2,5,0,0,40.0,0,0,0,0.0,0.0,0.0
1254064,14,dc,S Dhawan,9,11,1,0,81.82,0,0,0,0.0,0.0,0.0
1254064,14,dc,AM Rahane,8,8,1,0,100.0,0,0,0,0.0,0.0,0.0
1254064,14,dc,RR Pant,51,32,9,0,159.38,0,0,0,0.0,0.0,0.0
1254064,14,dc,MP Stoinis,0,5,0,0,0.0,0,6,15,1.0,1.0,15.0
1254064,14,dc,Lalit Yadav,20,24,3,0,83.33,0,0,0,0.0,0.0,0.0
1254064,14,dc,TK Curran,21,16,2,0,131.25,0,22,35,3.4,3.67,9.54
1254064,14,dc,CR Woakes,15,11,2,0,136.36,2,24,22,4.0,4.0,5.5
1254064,14,dc,R Ashwin,7,4,1,0,175.0,0,18,14,3.0,3.0,4.67
1254064,14,dc,K Rabada,9,4,1,0,225.0,2,24,30,4.0,4.0,7.5
1254064,14,dc,Avesh Khan,0,0,0,0,0.0,3,24,32,4.0,4.0,8.0
1254064,14,rr,JC Buttler,2,7,0,0,28.57,0,0,0,0.0,0.0,0.0
1254064,14,rr,M Vohra,9,11,2,0,81.82,0,0,0,0.0,0.0,0.0
1254064,14,rr,SV Samson,4,3,1,0,133.33,0,0,0,0.0,0.0,0.0
1254064,14,rr,S Dube,2,7,0,0,28.57,0,0,0,0.0,0.0,0.0
1254064,14,rr,DA Miller,62,43,7,2,144.19,0,0,0,0.0,0.0,0.0
1254064,14,rr,R Parag,2,5,0,0,40.0,0,12,16,2.0,2.0,8.0
1254064,14,rr,R Tewatia,19,17,2,0,111.76,0,18,27,3.0,3.0,9.0
1254064,14,rr,CH Morris,36,18,0,4,200.0,1,18,27,3.0,3.0,9.0
1254064,14,rr,JD Unadkat,11,7,0,1,157.14,3,24,15,4.0,4.0,3.75
1254064,14,rr,C Sakariya,0,0,0,0,0.0,0,24,33,4.0,4.0,8.25
1254064,14,rr,Mustafizur Rahman,0,0,0,0,0.0,2,24,29,4.0,4.0,7.25
1254065,14,pk,KL Rahul,5,7,1,0,71.43,0,0,0,0.0,0.0,0.0
1254065,14,pk,MA Agarwal,0,2,0,0,0.0,0,0,0,0.0,0.0,0.0
1254065,14,pk,CH Gayle,10,10,2,0,100.0,0,0,0,0.0,0.0,0.0
1254065,14,pk,DJ Hooda,10,15,1,0,66.67,0,0,0,0.0,0.0,0.0
1254065,14,pk,N Pooran,0,2,0,0,0.0,0,0,0,0.0,0.0,0.0
1254065,14,pk,M Shahrukh Khan,47,36,4,2,130.56,0,0,0,0.0,0.0,0.0
1254065,14,pk,JA Richardson,15,22,2,0,68.18,0,18,21,3.0,3.0,7.0
1254065,14,pk,M Ashwin,6,14,0,0,42.86,1,18,32,3.0,3.0,10.67
1254065,14,pk,Mohammed Shami,9,12,0,0,75.0,2,24,21,4.0,4.0,5.25
1254065,14,pk,RP Meredith,0,0,0,0,0.0,0,22,21,3.4,3.67,5.72
1254065,14,pk,Arshdeep Singh,0,0,0,0,0.0,1,12,7,2.0,2.0,3.5
1254065,14,csk,RD Gaikwad,5,16,0,0,31.25,0,0,0,0.0,0.0,0.0
1254065,14,csk,F du Plessis,36,33,4,1,109.09,0,0,0,0.0,0.0,0.0
1254065,14,csk,MM Ali,46,31,7,1,148.39,1,18,17,3.0,3.0,5.67
1254065,14,csk,SK Raina,8,9,1,0,88.89,0,0,0,0.0,0.0,0.0
1254065,14,csk,AT Rayudu,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0
1254065,14,csk,SM Curran,5,4,1,0,125.0,1,18,12,3.0,3.0,4.0
1254065,14,csk,RA Jadeja,0,0,0,0,0.0,0,24,19,4.0,4.0,4.75
1254065,14,csk,MS Dhoni,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1254065,14,csk,DJ Bravo,0,0,0,0,0.0,1,12,10,2.0,2.0,5.0
1254065,14,csk,SN Thakur,0,0,0,0,0.0,0,24,35,4.0,4.0,8.75
1254065,14,csk,DL Chahar,0,0,0,0,0.0,4,24,13,4.0,4.0,3.25
1254066,14,mi,Q de Kock,40,38,5,0,105.26,0,0,0,0.0,0.0,0.0
1254066,14,mi,RG Sharma,32,25,2,2,128.0,0,0,0,0.0,0.0,0.0
1254066,14,mi,SA Yadav,10,6,1,1,166.67,0,0,0,0.0,0.0,0.0
1254066,14,mi,Ishan Kishan,12,21,0,0,57.14,0,0,0,0.0,0.0,0.0
1254066,14,mi,KA Pollard,35,22,1,3,159.09,0,12,10,2.0,2.0,5.0
1254066,14,mi,HH Pandya,7,5,1,0,140.0,0,0,0,0.0,0.0,0.0
1254066,14,mi,KH Pandya,3,3,0,0,100.0,1,18,30,3.0,3.0,10.0
1254066,14,mi,AF Milne,0,0,0,0,0.0,0,18,33,3.0,3.0,11.0
1254066,14,mi,RD Chahar,0,0,0,0,0.0,3,24,19,4.0,4.0,4.75
1254066,14,mi,JJ Bumrah,0,0,0,0,0.0,1,24,14,4.0,4.0,3.5
1254066,14,mi,TA Boult,0,0,0,0,0.0,3,22,28,3.4,3.67,7.63
1254066,14,srh,DA Warner,36,34,2,2,105.88,0,0,0,0.0,0.0,0.0
1254066,14,srh,JM Bairstow,43,22,3,4,195.45,0,0,0,0.0,0.0,0.0
1254066,14,srh,MK Pandey,2,7,0,0,28.57,0,0,0,0.0,0.0,0.0
1254066,14,srh,Virat Singh,11,12,1,0,91.67,0,0,0,0.0,0.0,0.0
1254066,14,srh,V Shankar,28,25,0,2,112.0,2,18,19,3.0,3.0,6.33
1254066,14,srh,Abhishek Sharma,2,4,0,0,50.0,0,6,5,1.0,1.0,5.0
1254066,14,srh,Abdul Samad,7,8,1,0,87.5,0,0,0,0.0,0.0,0.0
1254066,14,srh,Rashid Khan,0,1,0,0,0.0,0,24,22,4.0,4.0,5.5
1254066,14,srh,B Kumar,1,2,0,0,50.0,0,24,45,4.0,4.0,11.25
1254066,14,srh,Mujeeb Ur Rahman,1,1,0,0,100.0,2,24,29,4.0,4.0,7.25
1254066,14,srh,KK Ahmed,1,2,0,0,50.0,1,25,24,4.1,4.17,5.76
1254067,14,rcb,V Kohli,5,5,1,0,100.0,0,0,0,0.0,0.0,0.0
1254067,14,rcb,D Padikkal,25,27,2,0,92.59,0,0,0,0.0,0.0,0.0
1254067,14,rcb,RM Patidar,1,2,0,0,50.0,0,0,0,0.0,0.0,0.0
1254067,14,rcb,GJ Maxwell,78,48,9,3,162.5,0,12,24,2.0,2.0,12.0
1254067,14,rcb,AB de Villiers,76,34,9,3,223.53,0,0,0,0.0,0.0,0.0
1254067,14,rcb,KA Jamieson,11,4,1,1,275.0,3,18,41,3.0,3.0,13.67
1254067,14,rcb,Washington Sundar,0,0,0,0,0.0,1,24,33,4.0,4.0,8.25
1254067,14,rcb,Shahbaz Ahmed,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1254067,14,rcb,HV Patel,0,0,0,0,0.0,2,24,17,4.0,4.0,4.25
1254067,14,rcb,Mohammed Siraj,0,0,0,0,0.0,0,18,17,3.0,3.0,5.67
1254067,14,rcb,YS Chahal,0,0,0,0,0.0,2,24,34,4.0,4.0,8.5
1254067,14,kkr,N Rana,18,11,2,1,163.64,0,0,0,0.0,0.0,0.0
1254067,14,kkr,Shubman Gill,21,9,2,2,233.33,0,0,0,0.0,0.0,0.0
1254067,14,kkr,RA Tripathi,25,20,5,0,125.0,0,0,0,0.0,0.0,0.0
1254067,14,kkr,EJG Morgan,29,23,1,2,126.09,0,0,0,0.0,0.0,0.0
1254067,14,kkr,KD Karthik,2,5,0,0,40.0,0,0,0,0.0,0.0,0.0
1254067,14,kkr,Shakib Al Hasan,26,25,1,1,104.0,0,12,24,2.0,2.0,12.0
1254067,14,kkr,AD Russell,31,20,3,2,155.0,0,12,38,2.0,2.0,19.0
1254067,14,kkr,PJ Cummins,6,2,0,1,300.0,1,24,34,4.0,4.0,8.5
1254067,14,kkr,Harbhajan Singh,2,2,0,0,100.0,0,25,38,4.1,4.17,9.11
1254067,14,kkr,CV Varun,2,3,0,0,66.67,2,25,39,4.1,4.17,9.35
1254067,14,kkr,M Prasidh Krishna,0,0,0,0,0.0,1,25,31,4.1,4.17,7.43
1254068,14,pk,KL Rahul,61,51,7,2,119.61,0,0,0,0.0,0.0,0.0
1254068,14,pk,MA Agarwal,69,35,7,4,197.14,0,0,0,0.0,0.0,0.0
1254068,14,pk,CH Gayle,11,9,0,1,122.22,0,0,0,0.0,0.0,0.0
1254068,14,pk,DJ Hooda,22,12,0,2,183.33,0,12,18,2.0,2.0,9.0
1254068,14,pk,N Pooran,9,8,1,0,112.5,0,0,0,0.0,0.0,0.0
1254068,14,pk,M Shahrukh Khan,15,5,2,1,300.0,0,0,0,0.0,0.0,0.0
1254068,14,pk,Jalaj S Saxena,0,0,0,0,0.0,0,18,27,3.0,3.0,9.0
1254068,14,pk,JA Richardson,0,0,0,0,0.0,2,24,41,4.0,4.0,10.25
1254068,14,pk,Mohammed Shami,0,0,0,0,0.0,0,26,53,4.2,4.33,12.24
1254068,14,pk,RP Meredith,0,0,0,0,0.0,1,15,35,2.3,2.5,14.0
1254068,14,pk,Arshdeep Singh,0,0,0,0,0.0,1,18,22,3.0,3.0,7.33
1254068,14,dc,PP Shaw,32,17,3,2,188.24,0,0,0,0.0,0.0,0.0
1254068,14,dc,S Dhawan,92,49,13,2,187.76,0,0,0,0.0,0.0,0.0
1254068,14,dc,SPD Smith,9,12,0,0,75.0,0,0,0,0.0,0.0,0.0
1254068,14,dc,RR Pant,15,15,0,1,100.0,0,0,0,0.0,0.0,0.0
1254068,14,dc,MP Stoinis,27,12,3,1,225.0,0,0,0,0.0,0.0,0.0
1254068,14,dc,Lalit Yadav,12,5,2,0,240.0,0,6,11,1.0,1.0,11.0
1254068,14,dc,LI Meriwala,0,0,0,0,0.0,1,19,32,3.1,3.17,10.09
1254068,14,dc,CR Woakes,0,0,0,0,0.0,1,25,42,4.1,4.17,10.07
1254068,14,dc,R Ashwin,0,0,0,0,0.0,0,24,28,4.0,4.0,7.0
1254068,14,dc,K Rabada,0,0,0,0,0.0,1,24,43,4.0,4.0,10.75
1254068,14,dc,Avesh Khan,0,0,0,0,0.0,1,24,33,4.0,4.0,8.25
1254069,14,csk,RD Gaikwad,10,13,1,0,76.92,0,0,0,0.0,0.0,0.0
1254069,14,csk,F du Plessis,33,17,4,2,194.12,0,0,0,0.0,0.0,0.0
1254069,14,csk,MM Ali,26,20,1,2,130.0,3,18,7,3.0,3.0,2.33
1254069,14,csk,SK Raina,18,15,1,1,120.0,0,0,0,0.0,0.0,0.0
1254069,14,csk,AT Rayudu,27,17,0,3,158.82,0,0,0,0.0,0.0,0.0
1254069,14,csk,RA Jadeja,8,7,1,0,114.29,2,25,28,4.1,4.17,6.71
1254069,14,csk,MS Dhoni,18,17,2,0,105.88,0,0,0,0.0,0.0,0.0
1254069,14,csk,SM Curran,13,6,0,1,216.67,2,24,24,4.0,4.0,6.0
1254069,14,csk,DJ Bravo,20,8,2,1,250.0,1,18,28,3.0,3.0,9.33
1254069,14,csk,SN Thakur,1,0,0,0,0.0,1,18,20,3.0,3.0,6.67
1254069,14,csk,DL Chahar,0,0,0,0,0.0,0,18,32,3.0,3.0,10.67
1254069,14,rr,JC Buttler,49,34,5,2,144.12,0,0,0,0.0,0.0,0.0
1254069,14,rr,M Vohra,14,11,1,1,127.27,0,0,0,0.0,0.0,0.0
1254069,14,rr,SV Samson,1,5,0,0,20.0,0,0,0,0.0,0.0,0.0
1254069,14,rr,S Dube,17,20,2,0,85.0,0,0,0,0.0,0.0,0.0
1254069,14,rr,DA Miller,2,5,0,0,40.0,0,0,0,0.0,0.0,0.0
1254069,14,rr,R Parag,3,7,0,0,42.86,0,6,16,1.0,1.0,16.0
1254069,14,rr,R Tewatia,20,15,0,2,133.33,1,18,21,3.0,3.0,7.0
1254069,14,rr,CH Morris,0,2,0,0,0.0,2,24,33,4.0,4.0,8.25
1254069,14,rr,JD Unadkat,24,17,2,1,141.18,0,24,40,4.0,4.0,10.0
1254069,14,rr,C Sakariya,0,0,0,0,0.0,3,24,36,4.0,4.0,9.0
1254069,14,rr,Mustafizur Rahman,0,4,0,0,0.0,1,25,37,4.1,4.17,8.87
1254070,14,mi,RG Sharma,44,30,3,3,146.67,0,0,0,0.0,0.0,0.0
1254070,14,mi,Q de Kock,2,4,0,0,50.0,0,0,0,0.0,0.0,0.0
1254070,14,mi,SA Yadav,24,15,4,0,160.0,0,0,0,0.0,0.0,0.0
1254070,14,mi,Ishan Kishan,26,28,1,1,92.86,0,0,0,0.0,0.0,0.0
1254070,14,mi,HH Pandya,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0
1254070,14,mi,KH Pandya,1,5,0,0,20.0,0,12,17,2.0,2.0,8.5
1254070,14,mi,KA Pollard,2,5,0,0,40.0,1,8,9,1.2,1.33,6.77
1254070,14,mi,J Yadav,23,22,1,0,104.55,1,24,25,4.0,4.0,6.25
1254070,14,mi,RD Chahar,6,6,1,0,100.0,1,24,29,4.0,4.0,7.25
1254070,14,mi,JJ Bumrah,3,3,0,0,100.0,1,26,32,4.2,4.33,7.39
1254070,14,mi,TA Boult,1,1,0,0,100.0,0,24,23,4.0,4.0,5.75
1254070,14,dc,PP Shaw,7,5,1,0,140.0,0,0,0,0.0,0.0,0.0
1254070,14,dc,S Dhawan,45,42,5,1,107.14,0,0,0,0.0,0.0,0.0
1254070,14,dc,SPD Smith,33,29,4,0,113.79,0,0,0,0.0,0.0,0.0
1254070,14,dc,Lalit Yadav,22,23,1,0,95.65,1,24,17,4.0,4.0,4.25
1254070,14,dc,RR Pant,7,8,1,0,87.5,0,0,0,0.0,0.0,0.0
1254070,14,dc,SO Hetmyer,14,8,2,0,175.0,0,0,0,0.0,0.0,0.0
1254070,14,dc,MP Stoinis,0,0,0,0,0.0,1,18,20,3.0,3.0,6.67
1254070,14,dc,R Ashwin,0,0,0,0,0.0,0,24,31,4.0,4.0,7.75
1254070,14,dc,K Rabada,0,0,0,0,0.0,1,18,25,3.0,3.0,8.33
1254070,14,dc,Avesh Khan,0,0,0,0,0.0,2,12,15,2.0,2.0,7.5
1254070,14,dc,A Mishra,0,0,0,0,0.0,4,24,24,4.0,4.0,6.0
1254071,14,pk,KL Rahul,4,6,0,0,66.67,0,0,0,0.0,0.0,0.0
1254071,14,pk,MA Agarwal,22,25,2,0,88.0,0,0,0,0.0,0.0,0.0
1254071,14,pk,CH Gayle,15,17,2,0,88.24,0,0,0,0.0,0.0,0.0
1254071,14,pk,N Pooran,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1254071,14,pk,DJ Hooda,13,11,2,0,118.18,0,24,22,4.0,4.0,5.5
1254071,14,pk,MC Henriques,14,17,0,0,82.35,0,6,7,1.0,1.0,7.0
1254071,14,pk,M Shahrukh Khan,22,17,0,2,129.41,0,0,0,0.0,0.0,0.0
1254071,14,pk,FA Allen,6,10,0,0,60.0,1,24,22,4.0,4.0,5.5
1254071,14,pk,M Ashwin,9,10,1,0,90.0,0,24,22,4.0,4.0,5.5
1254071,14,pk,Mohammed Shami,3,3,0,0,100.0,0,12,16,2.0,2.0,8.0
1254071,14,pk,Arshdeep Singh,1,2,0,0,50.0,0,22,31,3.4,3.67,8.45
1254071,14,srh,DA Warner,37,37,3,1,100.0,0,0,0,0.0,0.0,0.0
1254071,14,srh,JM Bairstow,63,56,3,3,112.5,0,0,0,0.0,0.0,0.0
1254071,14,srh,KS Williamson,16,19,0,0,84.21,0,0,0,0.0,0.0,0.0
1254071,14,srh,Virat Singh,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1254071,14,srh,KM Jadhav,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1254071,14,srh,V Shankar,0,0,0,0,0.0,0,6,6,1.0,1.0,6.0
1254071,14,srh,Abhishek Sharma,0,0,0,0,0.0,2,24,24,4.0,4.0,6.0
1254071,14,srh,Rashid Khan,0,0,0,0,0.0,1,24,17,4.0,4.0,4.25
1254071,14,srh,B Kumar,0,0,0,0,0.0,1,18,16,3.0,3.0,5.33
1254071,14,srh,S Kaul,0,0,0,0,0.0,1,23,27,3.5,3.83,7.05
1254071,14,srh,KK Ahmed,0,0,0,0,0.0,3,24,21,4.0,4.0,5.25
1254072,14,csk,RD Gaikwad,64,40,6,4,160.0,0,0,0,0.0,0.0,0.0
1254072,14,csk,F du Plessis,95,59,9,4,161.02,0,0,0,0.0,0.0,0.0
1254072,14,csk,MM Ali,25,12,2,2,208.33,0,0,0,0.0,0.0,0.0
1254072,14,csk,MS Dhoni,17,8,2,1,212.5,0,0,0,0.0,0.0,0.0
1254072,14,csk,RA Jadeja,6,1,0,1,600.0,0,25,33,4.1,4.17,7.91
1254072,14,csk,SK Raina,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1254072,14,csk,AT Rayudu,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
1254072,14,csk,SM Curran,0,0,0,0,0.0,1,24,58,4.0,4.0,14.5
1254072,14,csk,SN Thakur,0,0,0,0,0.0,0,19,48,3.1,3.17,15.14
